,PID,Gender,Sex_orient,Age,Pol_party,Pol_Id,Pol_Id_forced,Know_LGB,Know_trans,Religiosity,State,Rel_lib_marriage,Trans_bath,LG_job_discrim,LG_couple_adopt,Sum_Policies,Feel_therm_LG,Feel_therm_trans,Feel_therm_mean,Gov_pol_party_2020,Overall_rel
4071,4072,2,1,62,4,4,2,1,2,3,NJ,0,0,1,1,2,85,85,85,Democrat,0.55
4423,4424,2,1,26,4,,2,1,2,4,NJ,0,0,1,1,2,85,85,85,Democrat,0.55
5385,5386,1,1,46,4,4,1,1,2,2,NJ,0,0,1,1,2,85,85,85,Democrat,0.55
5692,5693,2,1,61,1,5,,1,2,2,NJ,0,0,1,1,2,100,70,85,Democrat,0.55
6855,6856,1,1,56,1,4,1,2,2,3,NJ,0,0,1,1,2,85,85,85,Democrat,0.55
7581,7582,2,1,77,1,2,,1,2,4,NJ,0,0,1,1,2,85,85,85,Democrat,0.55
7902,7903,1,1,62,1,3,,2,2,5,NJ,0,0,1,1,2,85,85,85,Democrat,0.55
2191,2192,2,3,53,1,2,,1,1,4,NJ,0,0,1,1,2,85,90,87.5,Democrat,0.55
2061,2062,1,1,47,1,1,,1,2,4,NJ,0,0,1,1,2,90,90,90,Democrat,0.55
8119,8120,1,1,38,1,2,,,,4,NJ,0,0,1,1,2,90,90,90,Democrat,0.55
8145,8146,2,1,25,1,2,,1,2,3,NJ,0,0,1,1,2,90,90,90,Democrat,0.55
1691,1692,2,1,43,2,4,2,1,2,5,NJ,0,0,1,1,2,100,85,92.5,Democrat,0.55
2094,2095,1,1,72,1,3,,1,2,5,NJ,0,0,1,1,2,100,85,92.5,Democrat,0.55
2441,2442,2,1,35,1,2,,1,2,5,NJ,0,0,1,1,2,85,100,92.5,Democrat,0.55
6130,6131,2,1,41,1,,2,1,2,1,NJ,0,0,1,1,2,100,85,92.5,Democrat,0.55
6769,6770,1,1,55,,4,2,1,2,1,NJ,0,0,1,1,2,100,85,92.5,Democrat,0.55
1111,1112,2,1,54,1,4,1,1,1,3,NJ,0,0,1,1,2,99,90,94.5,Democrat,0.55
2843,2844,2,4,21,2,1,,1,1,2,NJ,0,0,1,1,2,99,99,99,Democrat,0.55
206,207,2,2,40,1,,1,1,2,2,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
351,352,2,2,56,1,2,,1,2,5,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
610,611,2,1,68,1,,1,1,2,2,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
1119,1120,2,1,72,2,3,,1,1,2,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
1415,1416,2,1,70,2,,2,1,1,2,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
2150,2151,2,1,61,1,1,,1,2,4,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
2770,2771,2,1,65,1,3,,1,2,4,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
3378,3379,2,1,18,,,1,1,2,4,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
3461,3462,2,1,36,1,2,,1,2,5,NJ,0,0,1,1,2,100,100,100,Democrat,0.55
4204,4205,2,1,51,4,,1,2,2,1,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
4843,4844,1,1,39,1,2,,1,1,5,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
5046,5047,2,1,65,1,2,,1,1,5,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
5418,5419,1,1,61,,,1,1,2,5,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
5706,5707,2,1,38,1,4,1,1,2,3,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
6538,6539,2,1,36,4,2,,1,1,4,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
6637,6638,1,1,64,4,4,1,1,2,2,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
6775,6776,2,4,42,1,1,,1,1,5,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
7651,7652,2,1,59,1,4,1,1,2,2,NJ,0,0,1,0,1,100,100,100,Democrat,0.55
4303,4304,2,1,51,1,2,,1,2,5,NJ,0,0,1,0,1,,,,Democrat,0.55
7813,7814,2,1,77,1,2,,1,1,3,NJ,0,0,1,0,1,,,,Democrat,0.55
6048,6049,2,1,76,2,4,2,1,2,2,NJ,0,,1,0,1,60,60,60,Democrat,0.55
8134,8135,2,1,69,1,2,,2,2,4,NJ,0,,1,0,1,100,100,100,Democrat,0.55
3174,3175,1,1,80,1,3,,1,1,5,NJ,,,1,0,1,85,70,77.5,Democrat,0.55
181,182,2,1,80,2,4,1,2,2,1,NJ,1,1,0,0,2,0,0,0,Democrat,0.55
2544,2545,2,1,55,,4,2,2,2,2,NJ,1,1,0,0,2,0,0,0,Democrat,0.55
6676,6677,2,1,65,2,7,,2,2,1,NJ,1,1,0,0,2,0,0,0,Democrat,0.55
4647,4648,2,1,34,2,6,,1,2,3,NJ,1,1,0,0,2,40,0,20,Democrat,0.55
2937,2938,1,1,47,1,6,,2,2,4,NJ,1,1,0,0,2,50,35,42.5,Democrat,0.55
2451,2452,1,1,65,2,5,,1,2,1,NJ,1,1,0,0,2,50,50,50,Democrat,0.55
4975,4976,1,1,75,4,,2,1,2,4,NJ,1,1,0,0,2,50,50,50,Democrat,0.55
8116,8117,1,1,34,2,6,,1,1,5,NJ,1,1,0,0,2,50,50,50,Democrat,0.55
2177,2178,1,1,67,1,5,,2,1,3,NJ,1,1,0,0,2,30,85,57.5,Democrat,0.55
2779,2780,2,4,76,1,,2,2,2,3,NJ,1,0,0,0,1,0,0,0,Democrat,0.55
5800,5801,2,3,77,4,4,1,2,2,2,NJ,1,0,0,0,1,50,50,50,Democrat,0.55
6987,6988,1,1,30,,2,,2,2,1,NJ,1,0,0,0,1,50,50,50,Democrat,0.55
1368,1369,1,1,38,4,4,2,1,2,2,NJ,0,0,0,0,0,50,50,50,Democrat,0.55
699,700,1,1,49,2,5,,1,2,3,NJ,0,0,0,0,0,65,50,57.5,Democrat,0.55
2446,2447,2,1,57,1,3,,2,2,1,NJ,0,0,0,0,0,95,90,92.5,Democrat,0.55
5192,5193,2,1,38,1,1,,2,2,1,NJ,0,0,0,,0,100,100,100,Democrat,0.55
1850,1851,1,1,62,1,4,1,2,2,3,NM,1,1,1,1,4,40,40,40,Democrat,0.57
4878,4879,2,1,69,1,4,2,2,2,3,NM,1,1,1,1,4,40,40,40,Democrat,0.57
42,43,1,1,48,2,7,,1,2,4,NM,1,1,1,1,4,50,50,50,Democrat,0.57
526,527,2,1,68,2,5,,1,2,3,NM,1,1,1,1,4,50,50,50,Democrat,0.57
817,818,1,1,80,2,6,,1,2,1,NM,1,1,1,1,4,50,50,50,Democrat,0.57
946,947,2,1,53,1,5,,1,2,1,NM,1,1,1,1,4,50,50,50,Democrat,0.57
1580,1581,1,1,75,4,6,,2,2,2,NM,1,1,1,1,4,50,50,50,Democrat,0.57
4020,4021,2,1,59,4,6,,,,1,NM,1,1,1,1,4,50,50,50,Democrat,0.57
7045,7046,2,1,28,,4,1,1,2,4,NM,1,1,1,1,4,50,50,50,Democrat,0.57
1835,1836,1,1,58,2,5,,1,2,5,NM,1,1,1,1,4,70,40,55,Democrat,0.57
1624,1625,2,1,73,4,4,2,2,2,2,NM,1,1,1,1,4,70,50,60,Democrat,0.57
1781,1782,2,1,41,1,4,2,2,2,1,NM,1,1,1,1,4,70,50,60,Democrat,0.57
3822,3823,2,3,29,4,4,2,1,1,5,NM,1,1,1,1,4,100,50,75,Democrat,0.57
1242,1243,1,1,46,1,3,,1,2,5,NM,1,1,1,1,4,85,85,85,Democrat,0.57
1128,1129,2,,68,2,6,,1,2,2,NM,1,1,1,1,4,,,,Democrat,0.57
372,373,2,1,60,2,6,,2,2,2,NM,1,0,1,1,3,60,30,45,Democrat,0.57
1445,1446,2,1,59,1,5,,2,2,3,NM,1,0,1,1,3,50,50,50,Democrat,0.57
7147,7148,2,1,52,2,6,,1,1,2,NM,1,0,1,1,3,50,50,50,Democrat,0.57
1118,1119,1,2,55,1,3,,1,2,3,NM,1,0,1,1,3,70,70,70,Democrat,0.57
2063,2064,2,1,58,2,6,,1,1,3,NM,1,0,1,1,3,90,50,70,Democrat,0.57
4677,4678,1,1,53,1,2,,1,2,5,NM,1,0,1,1,3,70,70,70,Democrat,0.57
7350,7351,2,1,60,2,,2,1,2,1,NM,1,0,1,1,3,70,70,70,Democrat,0.57
7076,7077,2,1,32,,4,2,,,5,NM,1,0,1,1,3,85,70,77.5,Democrat,0.57
2199,2200,1,1,58,1,4,1,1,2,2,NM,1,0,1,1,3,85,85,85,Democrat,0.57
2796,2797,2,1,40,1,4,,1,1,1,NM,1,0,1,1,3,85,100,92.5,Democrat,0.57
3874,3875,2,1,,2,7,,1,2,2,NM,1,,1,1,3,75,50,62.5,Democrat,0.57
4446,4447,2,1,61,,,1,2,2,5,NM,0,1,1,1,3,50,50,50,Democrat,0.57
4999,5000,1,1,66,2,6,,2,2,1,NM,0,1,1,1,3,50,50,50,Democrat,0.57
8147,8148,1,1,35,1,2,,1,2,3,NM,0,1,1,1,3,60,50,55,Democrat,0.57
5756,5757,2,1,25,1,7,,1,1,1,NM,0,1,1,1,3,85,60,72.5,Democrat,0.57
3485,3486,1,1,74,1,6,,2,2,3,NM,0,0,1,1,2,50,50,50,Democrat,0.57
6092,6093,1,1,65,2,,2,2,2,3,NM,0,0,1,1,2,50,50,50,Democrat,0.57
6386,6387,1,1,67,1,,2,1,2,5,NM,0,0,1,1,2,50,50,50,Democrat,0.57
6254,6255,1,1,36,1,3,,1,1,5,NM,0,0,1,1,2,60,50,55,Democrat,0.57
7661,7662,2,1,68,1,3,,1,1,5,NM,0,0,1,1,2,70,60,65,Democrat,0.57
3125,3126,2,1,65,1,3,,1,2,4,NM,0,0,1,1,2,70,70,70,Democrat,0.57
6436,6437,2,1,,1,3,,1,2,2,NM,0,0,1,1,2,85,75,80,Democrat,0.57
2600,2601,2,1,61,1,,2,1,2,2,NM,0,0,1,1,2,85,85,85,Democrat,0.57
4004,4005,2,1,39,4,2,,1,2,5,NM,0,0,1,1,2,85,85,85,Democrat,0.57
7178,7179,1,1,21,1,4,1,1,2,2,NM,0,0,1,1,2,85,85,85,Democrat,0.57
664,665,2,1,64,1,1,,1,2,4,NM,0,0,1,1,2,100,85,92.5,Democrat,0.57
1664,1665,1,1,47,1,2,,1,1,5,NM,0,0,1,1,2,100,85,92.5,Democrat,0.57
879,880,2,1,42,1,2,,1,2,3,NM,0,0,1,1,2,100,100,100,Democrat,0.57
1474,1475,2,1,69,1,2,,1,2,3,NM,0,0,1,1,2,100,100,100,Democrat,0.57
4294,4295,1,,,1,1,,1,,5,NM,0,0,1,0,1,100,100,100,Democrat,0.57
5512,5513,1,1,71,1,1,,1,2,3,NM,0,0,1,0,1,100,100,100,Democrat,0.57
7376,7377,2,1,74,4,4,1,1,2,1,NM,0,,1,0,1,50,0,25,Democrat,0.57
5687,5688,1,1,69,2,6,,2,2,2,NM,1,1,0,0,2,0,0,0,Democrat,0.57
1000,1001,,1,,,,,2,2,1,NM,1,1,0,0,2,50,50,50,Democrat,0.57
6015,6016,2,1,,2,6,,2,2,1,NM,1,1,0,0,2,40,60,50,Democrat,0.57
1484,1485,1,1,74,2,6,,2,2,5,NM,1,0,0,0,1,85,85,85,Democrat,0.57
1940,1941,2,1,71,1,4,1,2,2,3,NM,0,0,0,0,0,50,50,50,Democrat,0.57
4949,4950,1,1,71,2,4,2,2,2,3,NV,1,1,1,1,4,0,0,0,Democrat,0.49
5174,5175,1,1,57,2,6,,1,2,2,NV,1,1,1,1,4,50,25,37.5,Democrat,0.49
873,874,1,1,73,4,6,,2,2,2,NV,1,1,1,1,4,40,50,45,Democrat,0.49
4457,4458,1,1,37,4,4,2,2,2,1,NV,1,1,1,1,4,50,40,45,Democrat,0.49
1181,1182,1,1,64,2,7,,1,2,3,NV,1,1,1,1,4,50,50,50,Democrat,0.49
1202,1203,1,1,56,2,,1,2,2,3,NV,1,1,1,1,4,50,50,50,Democrat,0.49
1961,1962,2,1,34,1,4,2,2,2,1,NV,1,1,1,1,4,50,50,50,Democrat,0.49
3527,3528,1,1,74,2,5,,1,2,4,NV,1,1,1,1,4,50,50,50,Democrat,0.49
4811,4812,1,1,60,4,6,,1,1,4,NV,1,1,1,1,4,50,50,50,Democrat,0.49
4818,4819,2,1,57,2,5,,1,2,3,NV,1,1,1,1,4,50,50,50,Democrat,0.49
5040,5041,1,1,80,4,6,,1,2,2,NV,1,1,1,1,4,50,50,50,Democrat,0.49
6487,6488,1,1,80,2,6,,2,2,2,NV,1,1,1,1,4,50,50,50,Democrat,0.49
7017,7018,1,1,51,4,6,,1,2,3,NV,1,1,1,1,4,50,50,50,Democrat,0.49
7560,7561,2,1,32,1,5,,2,2,1,NV,1,1,1,1,4,85,15,50,Democrat,0.49
2750,2751,2,1,26,1,1,,1,2,3,NV,1,1,1,1,4,70,60,65,Democrat,0.49
3583,3584,2,3,23,4,5,,1,2,2,NV,1,1,1,1,4,90,50,70,Democrat,0.49
1669,1670,2,1,44,2,,2,1,1,1,NV,1,1,1,1,4,85,60,72.5,Democrat,0.49
4156,4157,1,1,75,2,7,,2,2,5,NV,1,1,1,1,4,85,70,77.5,Democrat,0.49
6383,6384,2,1,21,,6,,2,2,3,NV,1,1,1,1,4,100,100,100,Democrat,0.49
3369,3370,2,2,38,1,2,,1,2,2,NV,1,0,1,1,3,100,50,75,Democrat,0.49
1220,1221,2,3,66,1,2,,1,2,5,NV,1,0,1,1,3,100,100,100,Democrat,0.49
6089,6090,1,4,26,1,1,,1,2,5,NV,1,0,1,1,3,100,100,100,Democrat,0.49
2533,2534,2,1,37,2,6,,1,2,5,NV,1,,1,1,3,90,90,90,Democrat,0.49
7525,7526,2,1,55,1,,2,2,2,1,NV,0,1,1,1,3,40,30,35,Democrat,0.49
1455,1456,2,1,80,,6,,1,1,3,NV,0,1,1,1,3,50,50,50,Democrat,0.49
3670,3671,1,1,32,4,4,1,1,1,5,NV,0,1,1,1,3,100,0,50,Democrat,0.49
3129,3130,1,1,52,1,3,,2,2,2,NV,0,1,1,1,3,60,50,55,Democrat,0.49
1506,1507,1,1,80,1,3,,1,2,2,NV,0,1,1,1,3,70,60,65,Democrat,0.49
7166,7167,1,1,60,1,2,,1,2,3,NV,0,1,1,1,3,70,60,65,Democrat,0.49
8034,8035,1,1,40,1,,1,2,2,5,NV,0,1,1,1,3,100,100,100,Democrat,0.49
18,19,2,1,62,5,2,,2,2,1,NV,0,0,1,1,2,70,50,60,Democrat,0.49
2962,2963,2,1,78,4,4,2,1,2,3,NV,0,0,1,1,2,60,70,65,Democrat,0.49
241,242,1,1,29,1,2,,2,2,5,NV,0,0,1,1,2,83,55,69,Democrat,0.49
2696,2697,2,1,40,1,2,,1,2,4,NV,0,0,1,1,2,90,50,70,Democrat,0.49
3187,3188,1,1,39,4,3,,1,2,5,NV,0,0,1,1,2,70,70,70,Democrat,0.49
792,793,1,1,42,,,1,1,2,4,NV,0,0,1,1,2,78,76,77,Democrat,0.49
3646,3647,2,1,20,1,3,,1,1,5,NV,0,0,1,1,2,85,70,77.5,Democrat,0.49
6099,6100,1,,,1,2,,2,2,3,NV,0,0,1,1,2,70,85,77.5,Democrat,0.49
6508,6509,2,3,30,1,1,,1,2,4,NV,0,0,1,1,2,80,75,77.5,Democrat,0.49
2836,2837,1,1,60,1,4,1,1,2,2,NV,0,0,1,1,2,85,85,85,Democrat,0.49
85,86,2,1,50,1,4,1,1,2,2,NV,0,0,1,1,2,100,85,92.5,Democrat,0.49
6334,6335,1,1,29,1,2,,1,2,5,NV,0,0,1,1,2,99,99,99,Democrat,0.49
1078,1079,1,1,31,1,1,,1,2,5,NV,0,0,1,1,2,100,100,100,Democrat,0.49
2296,2297,1,1,25,1,3,,1,2,3,NV,0,0,1,1,2,100,100,100,Democrat,0.49
3005,3006,2,1,56,,3,,1,2,5,NV,0,0,1,1,2,100,100,100,Democrat,0.49
3542,3543,2,1,52,1,1,,1,2,2,NV,0,0,1,1,2,100,100,100,Democrat,0.49
6173,6174,2,1,46,4,4,2,1,2,2,NV,0,0,1,0,1,100,100,100,Democrat,0.49
7165,7166,2,1,,4,2,,1,2,5,NV,0,0,1,0,1,100,100,100,Democrat,0.49
8090,8091,2,3,52,1,2,,1,2,5,NV,0,0,1,0,1,100,100,100,Democrat,0.49
609,610,1,1,75,1,3,,1,2,5,NV,,0,1,0,1,70,85,77.5,Democrat,0.49
988,989,2,1,67,2,7,,1,2,1,NV,1,1,0,0,2,40,20,30,Democrat,0.49
5447,5448,1,1,37,,,2,,,5,NV,0,1,0,0,1,0,0,0,Democrat,0.49
3424,3425,2,1,80,1,4,1,1,2,3,NV,0,0,0,0,0,85,100,92.5,Democrat,0.49
1718,1719,2,1,80,1,7,,2,2,1,NY,1,1,1,1,4,0,,0,Democrat,0.46
3224,3225,2,1,40,1,,2,2,2,2,NY,1,1,1,1,4,0,0,0,Democrat,0.46
5055,5056,1,1,50,1,5,,2,2,3,NY,1,1,1,1,4,0,0,0,Democrat,0.46
6468,6469,2,1,39,2,7,,1,2,2,NY,1,1,1,1,4,0,0,0,Democrat,0.46
117,118,1,1,58,2,6,,2,2,1,NY,1,1,1,1,4,50,0,25,Democrat,0.46
4943,4944,1,1,56,2,6,,1,2,2,NY,1,1,1,1,4,40,15,27.5,Democrat,0.46
481,482,2,1,71,1,,1,2,2,1,NY,1,1,1,1,4,30,30,30,Democrat,0.46
4983,4984,1,1,30,4,7,,2,2,1,NY,1,1,1,1,4,40,30,35,Democrat,0.46
7123,7124,1,1,66,2,6,,2,2,5,NY,1,1,1,1,4,30,40,35,Democrat,0.46
4909,4910,2,1,40,4,4,1,2,2,2,NY,1,1,1,1,4,40,40,40,Democrat,0.46
6085,6086,1,1,63,1,3,,2,2,5,NY,1,1,1,1,4,40,40,40,Democrat,0.46
7328,7329,1,1,70,2,,2,1,2,4,NY,1,1,1,1,4,40,40,40,Democrat,0.46
816,817,1,1,33,2,6,,2,2,5,NY,1,1,1,1,4,50,35,42.5,Democrat,0.46
3992,3993,2,1,61,1,4,2,2,2,2,NY,1,1,1,1,4,50,40,45,Democrat,0.46
161,162,1,1,50,1,6,,2,2,1,NY,1,1,1,1,4,50,50,50,Democrat,0.46
576,577,2,1,41,1,4,2,2,2,4,NY,1,1,1,1,4,50,50,50,Democrat,0.46
1113,1114,1,1,76,2,6,,2,2,2,NY,1,1,1,1,4,50,50,50,Democrat,0.46
1497,1498,2,1,54,2,4,2,1,2,4,NY,1,1,1,1,4,50,50,50,Democrat,0.46
1504,1505,1,1,65,2,6,,2,2,2,NY,1,1,1,1,4,50,50,50,Democrat,0.46
2360,2361,1,1,66,2,6,,2,2,5,NY,1,1,1,1,4,50,50,50,Democrat,0.46
2920,2921,1,1,62,2,7,,1,2,1,NY,1,1,1,1,4,50,50,50,Democrat,0.46
3180,3181,1,1,,,4,1,1,2,1,NY,1,1,1,1,4,50,50,50,Democrat,0.46
4412,4413,1,,50,2,6,,1,2,1,NY,1,1,1,1,4,,50,50,Democrat,0.46
4760,4761,1,1,48,,4,2,2,2,2,NY,1,1,1,1,4,50,50,50,Democrat,0.46
4806,4807,2,1,66,4,4,2,1,1,1,NY,1,1,1,1,4,50,50,50,Democrat,0.46
5101,5102,1,1,72,2,7,,2,2,1,NY,1,1,1,1,4,50,50,50,Democrat,0.46
5115,5116,1,1,55,2,6,,1,2,2,NY,1,1,1,1,4,70,30,50,Democrat,0.46
6066,6067,2,1,51,2,6,,1,2,1,NY,1,1,1,1,4,50,50,50,Democrat,0.46
6236,6237,1,1,,4,,,1,2,1,NY,1,1,1,1,4,50,,50,Democrat,0.46
6492,6493,1,1,18,1,2,,2,2,3,NY,1,1,1,1,4,50,50,50,Democrat,0.46
7716,7717,1,1,38,2,6,,2,2,4,NY,1,1,1,1,4,50,50,50,Democrat,0.46
1542,1543,2,1,75,4,,1,1,2,2,NY,1,1,1,1,4,60,50,55,Democrat,0.46
5538,5539,1,,53,1,4,2,2,2,3,NY,1,1,1,1,4,60,50,55,Democrat,0.46
7155,7156,2,1,60,4,,2,1,2,4,NY,1,1,1,1,4,60,50,55,Democrat,0.46
8084,8085,2,1,58,,5,,1,2,1,NY,1,1,1,1,4,50,60,55,Democrat,0.46
4544,4545,2,1,45,1,6,,1,2,4,NY,1,1,1,1,4,70,50,60,Democrat,0.46
7053,7054,2,1,56,2,6,,1,2,2,NY,1,1,1,1,4,70,50,60,Democrat,0.46
997,998,1,1,66,2,6,,1,1,3,NY,1,1,1,1,4,70,70,70,Democrat,0.46
3319,3320,1,1,58,1,4,1,1,2,3,NY,1,1,1,1,4,70,70,70,Democrat,0.46
6230,6231,1,1,48,1,5,,2,2,4,NY,1,1,1,1,4,70,70,70,Democrat,0.46
7115,7116,2,1,72,2,5,,1,2,3,NY,1,1,1,1,4,85,70,77.5,Democrat,0.46
5380,5381,2,1,50,4,,2,1,1,5,NY,1,1,1,1,4,85,85,85,Democrat,0.46
4746,4747,1,1,66,1,4,1,1,2,4,NY,1,1,1,1,4,90,90,90,Democrat,0.46
7465,7466,1,1,39,2,5,,1,2,2,NY,1,1,1,1,4,100,100,100,Democrat,0.46
8224,8225,2,1,33,,7,,1,2,2,NY,1,1,1,1,4,100,100,100,Democrat,0.46
1608,1609,2,1,76,,5,,2,2,2,NY,1,0,1,1,3,50,15,32.5,Democrat,0.46
2198,2199,1,1,63,1,4,1,2,2,5,NY,1,0,1,1,3,50,15,32.5,Democrat,0.46
338,339,2,1,65,2,6,,1,2,3,NY,1,0,1,1,3,30,40,35,Democrat,0.46
818,819,1,1,26,,2,,1,2,5,NY,1,0,1,1,3,50,35,42.5,Democrat,0.46
1868,1869,1,1,59,2,4,2,2,2,1,NY,1,0,1,1,3,50,40,45,Democrat,0.46
657,658,2,1,76,2,,,1,2,4,NY,1,0,1,1,3,50,50,50,Democrat,0.46
771,772,2,1,63,1,1,,1,1,5,NY,1,0,1,1,3,50,50,50,Democrat,0.46
1634,1635,2,1,67,2,,2,1,2,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
1752,1753,2,1,66,4,5,,1,1,2,NY,1,0,1,1,3,50,,50,Democrat,0.46
3152,3153,2,1,54,1,4,2,,,4,NY,1,0,1,1,3,50,50,50,Democrat,0.46
3558,3559,1,1,38,,4,2,1,2,5,NY,1,0,1,1,3,50,50,50,Democrat,0.46
4190,4191,1,1,,,4,1,1,2,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
4289,4290,1,1,70,4,4,1,1,2,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
4331,4332,2,1,56,2,5,,1,1,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
4560,4561,1,1,80,2,4,2,2,2,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
4935,4936,2,1,31,4,5,,1,2,4,NY,1,0,1,1,3,50,50,50,Democrat,0.46
5183,5184,2,1,34,2,,2,,,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
5210,5211,1,1,29,2,4,2,1,2,5,NY,1,0,1,1,3,50,50,50,Democrat,0.46
5330,5331,1,1,48,2,4,2,2,2,3,NY,1,0,1,1,3,50,50,50,Democrat,0.46
6878,6879,1,1,37,,3,,1,2,4,NY,1,0,1,1,3,50,50,50,Democrat,0.46
907,908,1,1,30,2,3,,1,2,1,NY,1,0,1,1,3,85,35,60,Democrat,0.46
3817,3818,1,1,79,4,3,,2,2,3,NY,1,0,1,1,3,60,60,60,Democrat,0.46
4870,4871,2,1,67,2,6,,1,2,2,NY,1,0,1,1,3,60,60,60,Democrat,0.46
6065,6066,1,1,27,4,3,,1,2,5,NY,1,0,1,1,3,60,60,60,Democrat,0.46
7133,7134,1,1,39,1,3,,2,2,5,NY,1,0,1,1,3,70,50,60,Democrat,0.46
4718,4719,1,1,47,4,4,1,1,1,5,NY,1,0,1,1,3,70,60,65,Democrat,0.46
264,265,1,1,62,1,,2,2,2,3,NY,1,0,1,1,3,85,50,67.5,Democrat,0.46
5831,5832,2,1,65,1,3,,1,2,4,NY,1,0,1,1,3,70,70,70,Democrat,0.46
7018,7019,1,1,27,1,2,,1,2,5,NY,1,0,1,1,3,70,70,70,Democrat,0.46
3409,3410,2,1,65,1,4,1,1,2,1,NY,1,0,1,1,3,70,75,72.5,Democrat,0.46
3892,3893,2,1,70,1,2,,1,2,2,NY,1,0,1,1,3,85,85,85,Democrat,0.46
4220,4221,1,1,66,1,4,1,2,2,1,NY,1,0,1,1,3,85,85,85,Democrat,0.46
6279,6280,2,1,65,1,4,1,1,2,2,NY,1,0,1,1,3,85,85,85,Democrat,0.46
3520,3521,2,1,57,1,2,,1,1,5,NY,1,0,1,1,3,100,85,92.5,Democrat,0.46
4696,4697,2,1,43,1,,1,1,2,5,NY,1,0,1,1,3,100,100,100,Democrat,0.46
5088,5089,2,1,41,2,5,,1,2,4,NY,1,0,1,1,3,100,100,100,Democrat,0.46
5350,5351,1,1,38,1,2,,1,1,4,NY,1,0,1,1,3,100,100,100,Democrat,0.46
5726,5727,1,1,27,1,3,,1,2,4,NY,1,0,1,1,3,100,100,100,Democrat,0.46
6822,6823,2,1,67,4,4,1,1,2,2,NY,1,0,1,1,3,100,100,100,Democrat,0.46
8222,8223,2,1,40,1,3,,1,2,5,NY,1,0,1,1,3,100,100,100,Democrat,0.46
6597,6598,2,1,69,4,4,2,1,1,3,NY,1,,1,1,3,50,50,50,Democrat,0.46
8221,8222,2,1,66,1,,3,1,2,1,NY,1,,1,1,3,50,50,50,Democrat,0.46
8071,8072,2,1,44,2,6,,1,2,3,NY,1,,1,1,3,85,50,67.5,Democrat,0.46
110,111,1,1,34,2,6,,,,3,NY,1,,1,1,3,85,85,85,Democrat,0.46
7090,7091,1,1,31,1,2,,1,2,5,NY,1,,1,1,3,100,90,95,Democrat,0.46
4362,4363,2,1,30,4,6,,2,2,3,NY,0,1,1,1,3,50,0,25,Democrat,0.46
4911,4912,1,1,68,1,2,,2,2,5,NY,0,1,1,1,3,50,0,25,Democrat,0.46
603,604,1,1,40,4,4,2,1,2,2,NY,0,1,1,1,3,30,40,35,Democrat,0.46
5547,5548,2,1,36,1,5,,2,2,5,NY,0,1,1,1,3,40,,40,Democrat,0.46
2742,2743,1,1,32,2,6,,1,2,5,NY,0,1,1,1,3,70,15,42.5,Democrat,0.46
3305,3306,1,1,30,1,2,,2,2,4,NY,0,1,1,1,3,50,40,45,Democrat,0.46
5371,5372,1,1,38,4,3,,2,2,5,NY,0,1,1,1,3,50,40,45,Democrat,0.46
1258,1259,2,1,79,1,4,2,2,2,3,NY,0,1,1,1,3,45,50,47.5,Democrat,0.46
341,342,1,1,,4,5,,1,2,5,NY,0,1,1,1,3,50,50,50,Democrat,0.46
766,767,1,1,56,2,6,,2,2,5,NY,0,1,1,1,3,50,50,50,Democrat,0.46
990,991,1,1,34,2,5,,1,1,5,NY,0,1,1,1,3,50,50,50,Democrat,0.46
1138,1139,2,1,71,,,1,1,2,2,NY,0,1,1,1,3,50,50,50,Democrat,0.46
3300,3301,2,1,38,4,4,1,1,2,4,NY,0,1,1,1,3,50,50,50,Democrat,0.46
3851,3852,1,1,23,4,4,2,1,2,4,NY,0,1,1,1,3,50,50,50,Democrat,0.46
4573,4574,1,1,43,4,,1,1,2,1,NY,0,1,1,1,3,50,50,50,Democrat,0.46
5571,5572,1,1,57,2,5,,2,2,2,NY,0,1,1,1,3,50,50,50,Democrat,0.46
5700,5701,2,1,56,4,4,1,2,2,3,NY,0,1,1,1,3,50,50,50,Democrat,0.46
6859,6860,2,1,33,2,6,,1,2,2,NY,0,1,1,1,3,50,50,50,Democrat,0.46
